0	0	10
0	1	9.91269
0	2	9.82538
0	3	9.73805
0	4	9.6507
0	5	9.56333
0	6	9.47592
0	7	9.38847
0	8	9.30098
0	9	9.21343
0	10	9.12582
0	11	9.03814
0	12	8.95038
0	13	8.86253
0	14	8.77459
0	15	8.68654
0	16	8.59838
0	17	8.51009
0	18	8.42167
0	19	8.3331
0	20	8.24437
0	21	8.15548
0	22	8.0664
0	23	7.97713
0	24	7.88765
0	25	7.79796
0	26	7.70802
0	27	7.61784
0	28	7.5274
0	29	7.43667
0	30	7.34566
0	31	7.25433
0	32	7.16269
0	33	7.0707
0	34	6.97835
0	35	6.88564
0	36	6.79254
0	37	6.69905
0	38	6.60513
0	39	6.51079
0	40	6.41601
0	41	6.32077
0	42	6.22506
0	43	6.12888
0	44	6.03221
0	45	5.93504
0	46	5.83737
0	47	5.73919
0	48	5.64049
0	49	5.54127
0	50	5.44154
0	51	5.34127
0	52	5.24049
0	53	5.13919
0	54	5.03737
0	55	4.93504
0	56	4.83221
0	57	4.72888
0	58	4.62506
0	59	4.52077
0	60	4.41601
0	61	4.31079
0	62	4.20513
0	63	4.09905
0	64	3.99254
0	65	3.88564
0	66	3.77835
0	67	3.6707
0	68	3.56269
0	69	3.45433
0	70	3.34566
0	71	3.23667
0	72	3.1274
0	73	3.01784
0	74	2.90802
0	75	2.79796
0	76	2.68765
0	77	2.57713
0	78	2.4664
0	79	2.35548
0	80	2.24437
0	81	2.1331
0	82	2.02167
0	83	1.91009
0	84	1.79838
0	85	1.68654
0	86	1.57459
0	87	1.46253
0	88	1.35038
0	89	1.23814
0	90	1.12582
0	91	1.01343
0	92	0.90098
0	93	0.788474
0	94	0.675921
0	95	0.563328
0	96	0.450702
0	97	0.338049
0	98	0.225377
0	99	0.112692
0	100	0

1	0	10
1	1	9.91269
1	2	9.82538
1	3	9.73805
1	4	9.6507
1	5	9.56333
1	6	9.47592
1	7	9.38847
1	8	9.30098
1	9	9.21343
1	10	9.12582
1	11	9.03814
1	12	8.95038
1	13	8.86253
1	14	8.77459
1	15	8.68654
1	16	8.59838
1	17	8.51009
1	18	8.42167
1	19	8.3331
1	20	8.24437
1	21	8.15548
1	22	8.0664
1	23	7.97713
1	24	7.88765
1	25	7.79796
1	26	7.70802
1	27	7.61784
1	28	7.5274
1	29	7.43667
1	30	7.34566
1	31	7.25433
1	32	7.16269
1	33	7.0707
1	34	6.97835
1	35	6.88564
1	36	6.79254
1	37	6.69905
1	38	6.60513
1	39	6.51079
1	40	6.41601
1	41	6.32077
1	42	6.22506
1	43	6.12888
1	44	6.03221
1	45	5.93504
1	46	5.83737
1	47	5.73919
1	48	5.64049
1	49	5.54127
1	50	5.44154
1	51	5.34127
1	52	5.24049
1	53	5.13919
1	54	5.03737
1	55	4.93504
1	56	4.83221
1	57	4.72888
1	58	4.62506
1	59	4.52077
1	60	4.41601
1	61	4.31079
1	62	4.20513
1	63	4.09905
1	64	3.99254
1	65	3.88564
1	66	3.77835
1	67	3.6707
1	68	3.56269
1	69	3.45433
1	70	3.34566
1	71	3.23667
1	72	3.1274
1	73	3.01784
1	74	2.90802
1	75	2.79796
1	76	2.68765
1	77	2.57713
