0.1	0.1	6.69658e-05
0.1	0.2	0.000133866
0.1	0.3	0.000200633
0.1	0.4	0.000267203
0.1	0.5	0.000333509
0.1	0.6	0.000399486
0.1	0.7	0.000465068
0.1	0.8	0.000530192
0.1	0.9	0.000594792
0.1	1	0.000658805
0.1	1.1	0.000722169
0.1	1.2	0.000784819
0.1	1.3	0.000846695
0.1	1.4	0.000907735
0.1	1.5	0.00096788
0.1	1.6	0.00102707
0.1	1.7	0.00108525
0.1	1.8	0.00114235
0.1	1.9	0.00119833
0.1	2	0.00125312
0.1	2.1	0.00130668
0.1	2.2	0.00135895
0.1	2.3	0.00140988
0.1	2.4	0.00145941
0.1	2.5	0.00150751
0.1	2.6	0.00155412
0.1	2.7	0.00159919
0.1	2.8	0.00164269
0.1	2.9	0.00168456
0.1	3	0.00172477
0.1	3.1	0.00176329
0.1	3.2	0.00180006
0.1	3.3	0.00183505
0.1	3.4	0.00186823
0.1	3.5	0.00189957
0.1	3.6	0.00192904
0.1	3.7	0.0019566
0.1	3.8	0.00198223
0.1	3.9	0.0020059
0.1	4	0.00202759
0.1	4.1	0.00204729
0.1	4.2	0.00206496
0.1	4.3	0.00208059
0.1	4.4	0.00209418
0.1	4.5	0.00210569
0.1	4.6	0.00211513
0.1	4.7	0.00212248
0.1	4.8	0.00212773
0.1	4.9	0.00213089
0.1	5	0.00213194
0.1	5.1	0.00213089
0.1	5.2	0.00212773
0.1	5.3	0.00212248
0.1	5.4	0.00211513
0.1	5.5	0.00210569
0.1	5.6	0.00209418
0.1	5.7	0.00208059
0.1	5.8	0.00206496
0.1	5.9	0.00204729
0.1	6	0.00202759
0.1	6.1	0.0020059
0.1	6.2	0.00198223
0.1	6.3	0.0019566
0.1	6.4	0.00192904
0.1	6.5	0.00189957
0.1	6.6	0.00186823
0.1	6.7	0.00183505
0.1	6.8	0.00180006
0.1	6.9	0.00176328
0.1	7	0.00172477
0.1	7.1	0.00168456
0.1	7.2	0.00164269
0.1	7.3	0.00159919
0.1	7.4	0.00155412
0.1	7.5	0.00150751
0.1	7.6	0.00145941
0.1	7.7	0.00140988
0.1	7.8	0.00135895
0.1	7.9	0.00130668
0.1	8	0.00125312
0.1	8.1	0.00119833
0.1	8.2	0.00114235
0.1	8.3	0.00108524
0.1	8.4	0.00102707
0.1	8.5	0.00096788
0.1	8.6	0.000907735
0.1	8.7	0.000846695
0.1	8.8	0.000784819
0.1	8.9	0.000722168
0.1	9	0.000658805
0.1	9.1	0.000594792
0.1	9.2	0.000530192
0.1	9.3	0.000465068
0.1	9.4	0.000399485
0.1	9.5	0.000333509
0.1	9.6	0.000267203
0.1	9.7	0.000200633
0.1	9.8	0.000133866
0.1	9.9	6.69658e-05

0.2	0.1	6.69654e-05
0.2	0.2	0.000133865
0.2	0.3	0.000200632
0.2	0.4	0.000267201
0.2	0.5	0.000333507
0.2	0.6	0.000399483
0.2	0.7	0.000465065
0.2	0.8	0.000530189
0.2	0.9	0.000594789
0.2	1	0.000658802
0.2	1.1	0.000722164
0.2	1.2	0.000784814
0.2	1.3	0.00084669
0.2	1.4	0.00090773
0.2	1.5	0.000967874
0.2	1.6	0.00102706
0.2	1.7	0.00108524
0.2	1.8	0.00114234
0.2	1.9	0.00119832
0.2	2	0.00125311
0.2	2.1	0.00130667
0.2	2.2	0.00135894
0.2	2.3	0.00140987
0.2	2.4	0.0014594
0.2	2.5	0.0015075
0.2	2.6	0.00155411
0.2	2.7	0.00159918
0.2	2.8	0.00164268
0.2	2.9	0.00168455
0.2	3	0.00172476
0.2	3.1	0.00176327
0.2	3.2	0.00180004
0.2	3.3	0.00183504
0.2	3.4	0.00186822
0.2	3.5	0.00189956
0.2	3.6	0.00192902
0.2	3.7	0.00195659
0.2	3.8	0.00198221
0.2	3.9	0.00200589
0.2	4	0.00202758
0.2	4.1	0.00204728
0.2	4.2	0.00206495
0.2	4.3	0.00208058
0.2	4.4	0.00209416
0.2	4.5	0.00210568
0.2	4.6	0.00211512
0.2	4.7	0.00212246
0.2	4.8	0.00212772
0.2	4.9	0.00213087
0.2	5	0.00213193
0.2	5.1	0.00213087
0.2	5.2	0.00212772
0.2	5.3	0.00212246
0.2	5.4	0.00211512
0.2	5.5	0.00210568
0.2	5.6	0.00209416
0.2	5.7	0.00208058
0.2	5.8	0.00206495
0.2	5.9	0.00204728
0.2	6	0.00202758
0.2	6.1	0.00200589
0.2	6.2	0.00198221
0.2	6.3	0.00195658
0.2	6.4	0.00192902
0.2	6.5	0.00189956
0.2	6.6	0.00186822
0.2	6.7	0.00183504
0.2	6.8	0.00180004
0.2	6.9	0.00176327
0.2	7	0.00172476
0.2	7.1	0.00168455
0.2	7.2	0.00164268
0.2	7.3	0.00159918
0.2	7.4	0.00155411
0.2	7.5	0.0015075
0.2	7.6	0.0014594
0.2	7.7	0.00140987
0.2	7.8	0.00135894
0.2	7.9	0.00130667
0.2	8	0.00125311
0.2	8.1	0.00119832
0.2	8.2	0.00114234
0.2	8.3	0.00108524
0.2	8.4	0.00102706
0.2	8.5	0.000967874
0.2	8.6	0.00090773
0.2	8.7	0.00084669
0.2	8.8	0.000784814
0.2	8.9	0.000722164
0.2	9	0.000658801
0.2	9.1	0.000594788
0.2	9.2	0.000530188
0.2	9.3	0.000465065
0.2	9.4	0.000399483
0.2	9.5	0.000333507
0.2	9.6	0.000267201
0.2	9.7	0.000200632
0.2	9.8	0.000133865
0.2	9.9	6.69654e-05

0.3	0.1	6.69646e-05
0.3	0.2	0.000133863
0.3	0.3	0.00020063
0.3	0.4	0.000267198
0.3	0.5	0.000333503
0.3	0.6	0.000399478
0.3	0.7	0.00046506
0.3	0.8	0.000530182
0.3	0.9	0.000594782
0.3	1	0.000658794
0.3	1.1	0.000722156
0.3	1.2	0.000784805
0.3	1.3	0.00084668
0.3	1.4	0.000907719
0.3	1.5	0.000967863
0.3	1.6	0.00102705
0.3	1.7	0.00108523
0.3	1.8	0.00114233
0.3	1.9	0.00119831
0.3	2	0.0012531
0.3	2.1	0.00130666
0.3	2.2	0.00135893
0.3	2.3	0.00140985
0.3	2.4	0.00145939
0.3	2.5	0.00150748
0.3	2.6	0.00155409
0.3	2.7	0.00159916
0.3	2.8	0.00164266
0.3	2.9	0.00168453
0.3	3	0.00172474
0.3	3.1	0.00176325
0.3	3.2	0.00180002
0.3	3.3	0.00183502
0.3	3.4	0.0018682
0.3	3.5	0.00189954
0.3	3.6	0.001929
0.3	3.7	0.00195656
0.3	3.8	0.00198219
0.3	3.9	0.00200586
0.3	4	0.00202756
0.3	4.1	0.00204725
0.3	4.2	0.00206492
0.3	4.3	0.00208056
0.3	4.4	0.00209414
0.3	4.5	0.00210565
0.3	4.6	0.00211509
0.3	4.7	0.00212244
0.3	4.8	0.00212769
0.3	4.9	0.00213085
0.3	5	0.0021319
0.3	5.1	0.00213085
0.3	5.2	0.00212769
0.3	5.3	0.00212244
0.3	5.4	0.00211509
0.3	5.5	0.00210565
0.3	5.6	0.00209414
0.3	5.7	0.00208056
0.3	5.8	0.00206492
0.3	5.9	0.00204725
0.3	6	0.00202756
0.3	6.1	0.00200586
0.3	6.2	0.00198219
0.3	6.3	0.00195656
0.3	6.4	0.001929
0.3	6.5	0.00189954
0.3	6.6	0.0018682
0.3	6.7	0.00183502
0.3	6.8	0.00180002
0.3	6.9	0.00176325
0.3	7	0.00172474
0.3	7.1	0.00168453
0.3	7.2	0.00164266
